"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc","richness","rib"
"389","1000-0050-118-C9452",0,"LFS","FW",2013,"4/25/13",115,1682,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",81,4,0.752670569,-3.123395065,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",15207.81814,0,0,NA,NA,NA,NA,NA,540.1223781,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,251940.9686,NA,0,0,0,NA,NA,0,NA,0,2.600475974,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00293255802344061
"390","1000-0050-118-C9451",0,"LFS","FW",2013,"4/25/13",115,1682,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",77,4.1,0.898073086,-3.046688319,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2459.464246,0,0,NA,NA,NA,NA,NA,219.1202078,0,NA,NA,0,NA,0,0,0,0,NA,0,5.615183889,NA,0,0,0,0,0,0,NA,0,152417.5383,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0020795730329302
"391","1000-0050-118-C9445",0,"LFS","FW",2013,"4/25/13",115,1682,"Raft","Raft","Thompson","Thompson","Thompson","Spring",82,4.1,0.743604997,-3.1286577,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",637.4089508,0,0,NA,NA,NA,NA,NA,11943.58873,0,NA,NA,0,NA,0,0,0,0,NA,0,0.674912128,NA,0,0,0,0,0,0,NA,0,8236.827163,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0135588568570708
"393","1000-0055-118-G5482",0,"LFS","FW",2015,"4/25/15",115,2412,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",74,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",57036.13775,0,0,NA,NA,NA,NA,NA,451.8931407,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,66292.1602,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,130.4847731,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00116539123123589
"394","1000-0055-118-G5481",0,"LFS","FW",2015,"4/25/15",115,2412,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",75,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.472081145,0,0,NA,NA,NA,NA,NA,194.258764,0,NA,NA,0,NA,0,0,0,0,NA,0,0.562467447,NA,0,0,0,0,0,0,NA,0,11.27230862,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000261827293888976
"395","1000-0055-118-G5483",0,"LFS","FW",2015,"4/25/15",115,2412,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",78,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",18.12699455,0,0,NA,NA,NA,NA,NA,75.35361752,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,58180.92619,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.000619606001957556
"396","1000-0055-118-G5480",0,"LFS","FW",2015,"4/25/15",115,2412,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1991.142718,0,0,NA,NA,NA,NA,NA,130.9740609,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,37840.57827,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,535.7383304,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000691327407146375
"397","1000-0055-118-G5478",0,"LFS","FW",2015,"4/25/15",115,2412,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",82,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",969.3975423,0,0,NA,NA,NA,NA,NA,823.4410528,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,21624.56842,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,1045.364595,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00150757194558544
"398","1000-0055-118-G5477",0,"LFS","FW",2015,"4/25/15",115,2412,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",90,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",85.25766467,0,0,NA,NA,NA,NA,NA,286.926421,0,NA,NA,0,NA,0,0,0,0,NA,0,10.47965215,NA,0,0,0,0,0,0,NA,0,32391.23914,NA,0,0,0,NA,NA,0,NA,0,17.23509466,0,0,0,NA,0,0,0,13909.85495,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0065796554733584
"399","1000-0055-118-G5570",0,"LFS","FW",2015,"4/25/15",115,2412,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",98,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.16e-16,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,7.863693597,NA,0,0,0,0,0,0,NA,0,80.50413298,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.371866943,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000935964913721545
"400","1000-0055-118-G5565",0,"LFS","FW",2015,"4/25/15",115,2412,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.035873869,0,0,NA,NA,NA,NA,NA,9.517922213,0,NA,NA,0,NA,0,0,0,0,NA,0,13.59058985,NA,0,0,0,0,0,0,NA,0,4958.943499,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00110177959975848
"401","1000-0055-118-G5479",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",18182.29764,0,0,NA,NA,NA,NA,NA,5111.992173,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,15693.29672,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00589298429428935
"402","1000-0055-118-G5564",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",83,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.44e-10,0,0,NA,NA,NA,NA,NA,3804.157887,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,2.870785194,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.0042780088538684
"403","1000-0055-118-G5563",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.06e-07,0,0,NA,NA,NA,NA,NA,496.5355177,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.000558381197550775
"404","1000-0055-118-G5486",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",94,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2375.477665,0,0,NA,NA,NA,NA,NA,3477.89243,0,NA,NA,0,NA,0,0,2971.876686,0,NA,0,9.699495696,NA,0,0,0,0,0,0,NA,0,634.8548612,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.460896667,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.00566620899720298
"405","1000-0055-118-G5558",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.37e-06,0,0,NA,NA,NA,NA,NA,2475.548356,0,NA,NA,0,NA,0,0,0,0,NA,0,0.878135054,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.0028514413637874
"406","1000-0055-118-G5566",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",99,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.000445062,0,0,NA,NA,NA,NA,NA,939.3572795,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,354.1254873,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00118602453749395
"407","1000-0055-118-G5484",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",101,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",23660.25099,0,0,NA,NA,NA,NA,NA,930.7614629,0,NA,NA,0,NA,0,0,0,0,NA,0,0.183037023,NA,0,0,0,0,0,0,NA,0,739.5004059,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,35.24382027,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00108047562614088
"408","1000-0055-118-G5568",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",103,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.65e-10,0,0,NA,NA,NA,NA,NA,1598.003862,0,NA,NA,0,NA,0,0,0,0,NA,0,0.061364494,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,9.849031152,0,0,0,NA,0,0,0,2.682047985,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00183693201290158
"409","1000-0055-118-G5476",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",104,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",743.5260309,0,0,NA,NA,NA,NA,NA,2896.049096,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,113.1952729,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00329821218370395
"410","1000-0055-118-G5578",0,"LFS","FW",2015,"4/25/15",115,2412,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",105,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.36e-07,0,0,NA,NA,NA,NA,NA,568.0057422,0,NA,NA,0,NA,0,0,0,0,NA,0,16.01699776,NA,0,0,0,0,0,0,NA,0,1.138529546,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,2.067816287,0,NA,0,0,0,0,0,0,4,0.00230217665548576
"411","1000-0055-118-G5559",0,"LFS","FW",2015,"4/25/15",115,2412,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.1350423,0,0,NA,NA,NA,NA,NA,1933.098353,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.00217387424434707
"412","1000-0055-118-G5557",0,"LFS","FW",2015,"4/25/15",115,2412,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",78,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.23e-09,0,0,NA,NA,NA,NA,NA,469.1015278,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,366311.4133,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00389509085605713
"413","1000-0055-118-G5553",0,"LFS","FW",2015,"4/25/15",115,2412,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.81e-09,0,0,NA,NA,NA,NA,NA,2801.332334,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,148548.7618,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2953.478485,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0055973259163012
"414","1000-0055-118-G5555",0,"LFS","FW",2015,"4/25/15",115,2412,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.35e-08,0,0,NA,NA,NA,NA,NA,11.0374502,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1.411012453,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1.2425184774407e-05
"415","1000-0055-118-G5554",0,"LFS","FW",2015,"4/25/15",115,2412,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",92,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.22e-10,0,0,NA,NA,NA,NA,NA,578.364359,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,221335.1381,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,3.915338895,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00268660590393987
"416","1000-0055-118-G5571",0,"LFS","FW",2015,"4/25/15",115,2412,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",68,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",9.06e-11,0,0,NA,NA,NA,NA,NA,2.380430292,0,NA,NA,0,NA,0,0,0,0,NA,0,486.8773868,NA,0,0,0,0,0,0,NA,0,284163.9364,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0400692201965794
"417","1000-0055-118-G5575",0,"LFS","FW",2015,"4/25/15",115,2412,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",79,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.62e-10,0,0,NA,NA,NA,NA,NA,4.740714373,0,NA,NA,0,NA,0,0,0,0,NA,0,51.77528876,NA,0,0,0,0,0,0,NA,0,1014802.133,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0133175077676023
"418","1000-0055-118-G5574",0,"LFS","FW",2015,"4/25/15",115,2412,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.45e-11,0,0,NA,NA,NA,NA,NA,0.262295786,0,NA,NA,0,NA,0,0,0,0,NA,0,27.50151881,NA,0,0,0,0,0,0,NA,0,426716.4086,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,951.9084913,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00638733678554066
"419","1000-0055-118-G5572",0,"LFS","FW",2015,"4/25/15",115,2412,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",81,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.1e-09,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,1.204727681,NA,0,0,0,0,0,0,NA,0,212130.9883,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.392646178,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0023915792839124
"420","1000-0055-118-G5577",0,"LFS","FW",2015,"4/25/15",115,2412,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",82,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.34e-10,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0.207302283,NA,0,0,0,0,0,0,NA,0,1643596.178,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,5.37836251,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0151277647501094
"421","1000-0055-118-G5576",0,"LFS","FW",2015,"4/25/15",115,2412,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",87,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.51e-09,0,0,NA,NA,NA,NA,NA,5380.213803,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,148159.5894,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,701.1522372,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00766913147769021
"422","1000-0055-118-G5567",0,"LFS","FW",2015,"4/25/15",115,2412,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",103,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.14e-07,0,0,NA,NA,NA,NA,NA,1741.375823,0,NA,NA,0,NA,0,0,0,0,NA,0,1.12937084,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,119.6250959,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00208895310323061
"423","1000-0055-118-G5569",0,"LFS","FW",2015,"4/25/15",115,2412,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",5.71e-18,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1712392.882,NA,0,0,0,NA,NA,0,NA,0,0,0,0,199835.7722,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,1.015742307544
"424","1000-0055-118-G5573",0,"LFS","FW",2015,"4/25/15",115,2412,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",96,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.7e-08,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,359952.2669,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2805.246233,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00433626574585991
"425","1000-0055-118-G5485",0,"LFS","FW",2015,"4/25/15",115,2412,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",78,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6403.904093,0,0,NA,NA,NA,NA,NA,3673.018026,0,NA,NA,0,NA,0,0,0,0,NA,0,0.119156548,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00413967495070932
"426","1000-0055-118-G5562",0,"LFS","FW",2015,"4/25/15",115,2412,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",84,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7.03e-08,0,0,NA,NA,NA,NA,NA,5916.481723,6.250059315,NA,NA,0,NA,0,0,0,0,NA,0,0.896835481,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0553374981933484
"427","1000-0055-118-G5560",0,"LFS","FW",2015,"4/25/15",115,2412,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.36e-05,0,0,NA,NA,NA,NA,NA,229.4447635,0,NA,NA,0,NA,0,0,0,0,NA,0,1.832989415,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0.071235874,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00046230173572341
"428","1000-0055-118-G5561",0,"LFS","FW",2015,"4/25/15",115,2412,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.43e-06,0,0,NA,NA,NA,NA,NA,1505.312123,0,NA,NA,0,NA,0,0,0,0,NA,0,17.41527505,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.00303251598445592
"429","1000-0055-118-G5579",0,"LFS","FW",2015,"4/25/15",115,2412,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",99,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.69e-05,0,0,NA,NA,NA,NA,NA,3408.360304,0,NA,NA,0,NA,0,0,0,0,NA,0,0.763206648,NA,0,0,0,0,0,0,NA,0,13.86047828,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,52.22965692,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00391084977490595
"430","1000-0055-118-G5556",0,"LFS","FW",2015,"4/25/15",115,2412,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Spring",85,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.18e-11,0,0,NA,NA,NA,NA,NA,2.605266906,0,NA,NA,0,NA,0,0,285.6909803,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1.658272194,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,6.0024932938352e-05
"431","1000-0050-118-C9381",0,"LFS","FW",2013,"4/26/13",116,1683,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",87,5.6,0.850413741,-3.070369731,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",229.3112855,0,0,NA,NA,NA,NA,NA,342.090108,0,NA,NA,0,NA,0,0,0,0,NA,0,0.987172078,NA,0,0,0,0,0,0,NA,0,19787.43999,NA,0,0,NA,NA,NA,0,NA,0,121.5730203,0,0,0,NA,0,0,0,4.682753882,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.0010662567897893
"432","1000-0050-118-C9380",0,"LFS","FW",2013,"4/26/13",116,1683,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",90,7.8,1.069958848,-2.970632926,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2960.954298,0,0,NA,NA,NA,NA,NA,496.9228452,0,NA,NA,0,NA,0,0,0,0,NA,0,10.63799616,NA,0,0,0,0,0,0,NA,0,50.45933514,NA,0,0,NA,NA,NA,0,NA,0,4.562803294,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00139347129886293
